StartingYear,StartingSemester,FldCode,EduSecCode,TahsilHoze,Feqh,age,nationality,locality,LocationCityId,MaritalStatus,NumChildren,MilitaryStatus,Gallantry,PhysicalStatus,LesTotalUnit,IsPassedUnit,termCount,VocationCount,Avg1,Avg2,Avg3,Avg4,Avg5,Avg6,Avg7,Avg8,Avg9,Avg10,Avg11,Avg12,SelectedUnit1,SelectedUnit2,SelectedUnit3,SelectedUnit4,SelectedUnit5,SelectedUnit6,SelectedUnit7,SelectedUnit8,SelectedUnit9,SelectedUnit10,SelectedUnit11,SelectedUnit12,PassedUnit1,PassedUnit2,PassedUnit3,PassedUnit4,PassedUnit5,PassedUnit6,PassedUnit7,PassedUnit8,PassedUnit9,PassedUnit10,PassedUnit11,PassedUnit12,AbsentNo1,AbsentNo2,AbsentNo3,AbsentNo4,AbsentNo5,AbsentNo6,AbsentNo7,AbsentNo8,AbsentNo9,AbsentNo10,AbsentNo11,AbsentNo12,AbsentNoAll,AdmCode,SentArticle,SentArticleAccept,StudyHours1,StudyHours2,StudyHours3,StudyHours4,StudyHours5,StudyHours6,StudyHours7,StudyHours8,StudyHours9,StudyHours10,StudyHours11,StudyHours12,StudyHoursSum,TotalAve
1393,1,29,2,5,0,27,8,1,26,2,0,1,0,1,143,143,8,0,18.03,19.39,18.13,16.70,20.00,18.17,18.88,18.53,0.00,0.00,0.00,0.00,19,18,15,18,18,18,17,18,0,0,0,0,19,18,15,18,18,18,17,18,0,0,0,0,1,9,1,7,9,2,4,5,0,0,0,0,36,1,0,0,122,220,250,250,250,315,250,200,0,0,0,0,1857,A
1393,1,29,2,5,1,22,8,2,26,2,0,1,0,255,143,143,10,2,19.32,19.17,18.06,17.58,0.00,0.00,18.10,16.14,17.79,16.97,0.00,0.00,19,18,17,18,0,0,20,18,17,16,0,0,19,18,17,18,0,0,20,18,17,16,0,0,2,8,7,12,0,0,15,10,7,5,0,0,65,1,0,0,218,125,117,95,0,0,131,157,71,0,0,0,914,B
1393,1,29,2,5,0,21,8,1,26,1,0,1,0,1,144,143,8,0,18.22,18.89,19.53,19.00,19.75,17.61,17.09,18.36,0.00,0.00,0.00,0.00,17,19,17,18,18,18,17,18,0,0,0,0,16,19,17,18,18,18,17,18,0,0,0,0,7,13,9,20,13,13,9,10,0,0,0,0,93,1,0,0,200,220,180,190,240,145,200,250,0,0,0,0,1625,A
1393,1,31,2,5,0,21,8,2,26,2,0,1,2,1,151,143,10,1,18.91,18.48,18.53,18.50,19.00,18.55,16.80,0.00,18.67,18.40,0.00,0.00,17,18,17,18,16,20,17,2,6,20,0,0,17,18,17,16,16,18,13,2,6,20,0,0,12,8,7,7,5,14,9,0,0,8,0,0,69,1,0,0,150,0,140,50,175,170,102,0,0,0,0,0,787,A
1393,1,29,2,5,0,28,8,2,26,2,0,1,0,1,143,143,8,0,19.59,19.72,19.20,19.62,19.33,19.11,19.09,18.69,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,16,0,0,0,0,17,18,17,18,18,18,17,16,0,0,0,0,0,0,0,0,11,2,9,8,0,0,0,0,29,1,0,0,0,0,0,0,152,176,270,180,0,0,0,0,778,A
1393,1,29,2,1,0,21,8,1,26,2,0,1,0,1,143,143,8,0,19.06,19.31,19.71,17.28,19.39,17.25,16.59,18.28,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,18,0,0,0,0,17,18,17,18,18,18,17,18,0,0,0,0,0,3,10,9,9,6,11,9,0,0,0,0,57,1,0,0,145,80,95,50,200,100,230,72,0,0,0,0,972,A
1393,1,31,2,5,0,22,8,1,26,2,0,1,0,1,143,143,8,0,19.50,18.36,17.85,18.14,18.44,18.56,19.26,19.25,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,20,0,0,0,0,17,18,17,18,18,18,17,20,0,0,0,0,6,6,15,17,15,18,8,12,0,0,0,0,97,1,0,0,136,111,35,30,20,70,80,120,0,0,0,0,602,A
1393,1,31,2,3,0,22,8,1,26,1,0,1,0,1,149,143,8,0,17.38,16.25,17.76,16.75,17.69,14.89,17.97,15.52,0.00,0.00,0.00,0.00,17,18,17,18,18,18,19,20,0,0,0,0,17,16,17,18,18,16,19,18,0,0,0,0,4,5,24,14,9,17,15,21,0,0,0,0,109,1,0,0,205,195,75,153,167,115,237,113,0,0,0,0,1260,B
1392,1,31,2,5,0,23,8,2,26,2,0,1,0,1,172,143,12,2,0.00,0.00,12.18,14.89,16.50,17.03,16.92,17.86,17.09,16.81,18.50,9.17,0,0,19,18,17,19,20,18,23,20,8,6,0,0,13,16,10,19,18,14,23,16,8,2,0,0,37,15,31,18,14,20,14,8,0,11,167,1,0,0,0,0,34,50,49,82,127,197,125,75,0,0,739,B
1393,1,32,2,5,0,30,8,2,26,2,0,1,0,1,143,143,8,0,17.71,18.81,17.24,17.28,18.58,19.12,19.18,18.42,0.00,0.00,0.00,0.00,17,18,17,18,18,16,17,22,0,0,0,0,17,18,17,18,18,16,17,22,0,0,0,0,8,16,5,5,9,6,8,4,0,0,0,0,60,1,0,0,49,0,66,92,72,32,120,47,0,0,0,0,478,A
1393,1,32,2,5,0,24,8,1,26,2,0,1,0,1,143,143,8,0,17.03,17.71,17.74,18.41,17.11,16.60,17.71,16.88,0.00,0.00,0.00,0.00,17,18,17,16,18,20,17,20,0,0,0,0,17,18,17,16,18,20,17,20,0,0,0,0,6,10,11,3,7,14,8,11,0,0,0,0,69,1,0,0,115,127,165,70,177,100,122,75,0,0,0,0,951,B
1393,1,32,2,3,0,27,8,2,26,2,0,6,0,1,143,143,8,0,17.00,18.08,18.32,18.89,18.45,18.12,18.68,17.75,0.00,0.00,0.00,0.00,17,18,17,18,22,20,11,18,0,0,0,0,17,18,17,18,22,20,11,18,0,0,0,0,7,11,9,6,13,10,9,12,0,0,0,0,75,1,0,0,0,81,0,0,0,30,23,0,0,0,0,0,134,A
1393,1,32,2,5,0,23,8,2,26,2,0,1,0,1,143,143,8,0,16.74,15.53,17.59,16.88,17.94,17.70,16.94,17.31,0.00,0.00,0.00,0.00,19,16,17,18,18,20,17,16,0,0,0,0,19,16,17,18,18,20,17,16,0,0,0,0,7,6,5,17,5,16,15,3,0,0,0,0,74,1,0,0,0,30,30,40,35,0,0,50,0,0,0,0,185,B
1393,1,32,2,5,0,24,8,1,26,2,0,1,0,1,153,143,8,0,17.19,16.00,15.91,15.73,17.55,18.69,18.65,17.56,0.00,0.00,0.00,0.00,17,18,19,18,21,21,17,18,0,0,0,0,13,15,19,15,21,21,17,18,0,0,0,0,8,11,3,2,14,17,4,1,0,0,0,0,60,1,0,0,71,75,110,45,87,122,115,95,0,0,0,0,720,B
1393,1,32,2,5,0,24,8,1,26,2,0,1,0,1,161,143,10,0,15.18,16.34,16.38,18.47,18.28,16.81,18.41,12.32,16.25,18.20,0.00,0.00,17,16,17,18,18,18,17,20,6,10,0,0,17,12,13,18,18,16,17,14,4,10,0,0,17,11,17,7,15,33,22,22,1,6,0,0,151,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,B
1393,1,32,2,5,0,21,8,2,26,2,0,1,0,1,143,143,8,0,17.33,16.07,16.82,15.72,17.00,16.60,17.91,15.89,0.00,0.00,0.00,0.00,9,14,17,16,22,20,17,18,0,0,0,0,9,14,17,16,22,20,17,18,0,0,0,0,9,13,11,11,15,19,17,15,0,0,0,0,109,1,0,0,10,20,40,0,0,0,20,0,0,0,0,0,90,B
1393,1,33,2,5,0,24,8,2,26,2,0,1,0,1,143,143,8,0,19.50,19.94,19.71,19.89,19.89,18.88,18.88,19.53,0.00,0.00,0.00,0.00,17,18,17,18,18,16,17,20,0,0,0,0,17,18,17,18,18,16,17,20,0,0,0,0,11,7,7,4,9,10,12,10,0,0,0,0,70,1,1,0,172,150,196,187,255,250,216,193,0,0,0,0,1619,A
1393,1,33,2,5,0,23,8,1,26,2,0,1,0,1,143,143,8,0,19.09,19.61,19.38,18.69,18.50,18.56,19.35,19.42,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,20,0,0,0,0,17,18,17,18,18,18,17,20,0,0,0,0,12,13,9,13,17,17,13,15,0,0,0,0,109,1,0,0,77,100,65,50,71,80,120,75,0,0,0,0,638,A
1393,1,33,2,1,0,33,8,1,26,2,1,1,0,1,143,143,8,0,19.41,19.36,19.27,18.03,18.61,19.00,17.44,17.33,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,18,0,0,0,0,17,18,17,18,20,18,17,18,0,0,0,0,15,17,13,15,13,17,17,18,0,0,0,0,124,1,0,0,0,30,0,0,0,120,0,0,0,0,0,0,150,A
1393,1,33,2,5,0,19,8,1,26,1,0,1,0,1,143,143,8,0,17.65,19.33,19.53,19.47,19.89,19.00,19.09,19.11,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,20,0,0,0,0,17,18,17,18,18,18,17,20,0,0,0,0,21,17,9,7,7,7,11,10,0,0,0,0,89,1,2,0,285,324,258,271,295,312,196,399,0,0,0,0,2340,A
1393,1,33,2,5,0,24,8,1,26,2,0,1,0,1,143,143,8,0,17.62,17.56,18.32,17.92,18.39,17.53,15.91,16.53,0.00,0.00,0.00,0.00,17,18,17,18,18,16,17,20,0,0,0,0,17,18,17,18,18,16,17,20,0,0,0,0,11,11,9,15,14,16,12,17,0,0,0,0,104,1,0,0,0,86,83,35,130,129,147,100,0,0,0,0,710,B
1393,1,33,2,3,0,27,8,1,26,2,0,1,0,1,143,143,8,0,18.65,17.25,17.37,16.87,17.40,16.61,17.03,16.82,0.00,0.00,0.00,0.00,17,18,15,15,20,18,19,17,0,0,0,0,17,18,15,15,20,18,19,17,0,0,0,0,9,15,15,21,20,18,17,15,0,0,0,0,130,1,0,0,41,25,39,63,75,79,118,90,0,0,0,0,530,B
1393,1,35,2,1,0,24,8,2,26,2,0,1,0,1,143,143,8,0,18.21,18.78,18.53,18.60,19.00,17.42,17.35,17.88,0.00,0.00,0.00,0.00,19,18,19,19,12,18,17,17,0,0,0,0,19,18,19,19,12,18,17,17,0,0,0,0,17,23,10,16,20,18,22,17,0,0,0,0,143,1,2,0,0,0,0,0,100,0,80,50,0,0,0,0,230,A
1393,1,35,2,1,0,28,8,2,26,2,1,1,0,1,143,143,8,0,18.15,19.21,18.53,18.35,18.78,18.67,19.24,18.73,0.00,0.00,0.00,0.00,17,18,15,20,18,18,17,20,0,0,0,0,17,18,15,20,18,18,17,20,0,0,0,0,17,8,3,5,9,8,2,9,0,0,0,0,61,1,0,0,0,128,25,0,44,184,172,138,0,0,0,0,691,A
1393,1,35,2,5,0,23,8,2,26,2,0,1,0,1,143,143,8,0,18.94,18.44,18.56,18.81,19.22,18.56,18.96,18.50,0.00,0.00,0.00,0.00,17,18,17,18,18,18,19,18,0,0,0,0,17,18,17,18,18,18,19,18,0,0,0,0,1,9,8,5,13,11,18,17,0,0,0,0,80,1,2,1,134,50,65,50,161,116,116,130,0,0,0,0,822,A
1393,1,35,2,5,0,26,8,2,26,2,0,1,0,1,143,143,8,0,18.82,17.06,18.62,17.97,18.61,17.50,18.12,16.64,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,20,0,0,0,0,17,18,17,18,18,18,17,20,0,0,0,0,2,10,9,10,4,13,15,10,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1393,1,35,2,5,0,22,8,2,26,2,0,3,0,1,149,143,10,0,15.56,16.92,18.44,18.44,16.72,16.06,17.09,15.72,0.00,13.50,0.00,0.00,19,20,17,18,18,18,17,18,0,4,0,0,17,18,17,18,18,18,17,16,0,4,0,0,14,17,16,17,13,16,17,18,0,0,0,0,127,1,0,0,25,130,115,50,28,60,65,60,0,0,0,0,533,B
1393,1,35,2,5,0,21,8,1,26,2,0,1,0,1,143,143,8,0,16.56,15.44,17.10,17.22,17.75,18.11,18.29,17.25,0.00,0.00,0.00,0.00,17,18,15,18,20,18,17,20,0,0,0,0,17,18,15,18,20,18,17,20,0,0,0,0,10,14,8,15,10,7,8,9,0,0,0,0,79,1,0,0,137,96,50,47,106,62,137,122,0,0,0,0,757,B
1392,1,35,2,1,0,26,8,1,26,2,0,1,0,1,145,145,10,2,0.00,0.00,18.50,15.92,15.91,17.14,17.24,17.11,16.78,17.03,0.00,0.00,0,0,17,18,17,18,17,18,18,18,0,0,0,0,17,18,17,18,17,18,18,18,0,0,0,0,1,7,12,14,7,8,10,11,0,0,69,1,0,0,0,0,127,142,111,130,137,80,70,100,0,0,897,B
1393,1,29,2,4,0,33,8,1,26,2,3,1,0,1,143,143,8,0,19.74,19.28,19.12,19.00,19.17,17.28,18.47,19.36,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,18,0,0,0,0,17,18,17,18,18,18,17,18,0,0,0,0,0,6,14,10,16,10,8,9,0,0,0,0,73,1,0,0,279,181,159,122,190,109,232,164,0,0,0,0,1436,A
1393,1,29,2,5,0,20,8,1,26,1,0,1,4,1,143,143,8,0,17.82,18.81,19.71,19.25,19.83,17.00,17.18,18.72,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,18,0,0,0,0,17,18,17,18,18,18,17,18,0,0,0,0,2,6,14,5,11,2,6,10,0,0,0,0,56,1,0,0,235,230,250,250,250,350,300,200,0,0,0,0,2065,A
1393,1,29,2,5,0,25,8,1,26,2,1,1,0,1,143,143,8,0,18.09,19.54,19.12,17.78,18.61,17.33,17.50,18.56,0.00,0.00,0.00,0.00,17,17,17,18,14,18,21,18,0,0,0,0,17,17,17,18,14,18,21,18,0,0,0,0,2,7,8,5,7,8,4,11,0,0,0,0,51,1,0,0,139,130,167,90,164,200,200,120,0,0,0,0,1210,A
1393,1,29,2,1,0,26,8,2,26,2,2,1,0,1,143,143,8,0,18.26,17.61,18.47,18.14,19.03,15.92,15.94,17.56,0.00,0.00,0.00,0.00,19,18,17,18,18,18,17,18,0,0,0,0,19,18,17,18,18,18,17,18,0,0,0,0,10,15,19,7,17,15,9,20,0,0,0,0,112,1,0,0,0,225,91,86,116,180,160,33,0,0,0,0,891,B
1393,1,29,2,5,0,20,8,1,26,2,0,1,0,1,143,143,8,0,17.21,18.21,15.97,17.12,18.39,15.86,16.44,18.36,0.00,0.00,0.00,0.00,17,18,17,16,18,18,17,18,0,0,0,0,17,18,17,16,18,18,17,18,0,0,0,0,1,3,4,6,3,6,3,3,0,0,0,0,29,1,0,0,0,77,62,26,70,107,136,70,0,0,0,0,548,B
1393,1,25,2,5,0,20,8,1,26,1,0,1,0,1,170,167,10,0,19.24,18.61,17.53,19.11,18.94,17.83,16.27,16.44,17.50,18.19,0.00,0.00,17,18,17,18,18,18,11,16,9,18,0,0,17,18,17,18,18,18,11,16,9,18,0,0,4,15,17,18,15,20,9,10,6,8,0,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
1394,1,31,2,1,1,23,8,1,28,2,0,1,0,1,153,143,8,0,18.15,16.41,18.20,18.10,18.66,17.36,18.53,17.98,0.00,0.00,0.00,0.00,17,20,15,18,16,21,21,21,0,0,0,0,17,18,15,15,16,18,19,21,0,0,0,0,10,15,13,18,14,17,17,15,0,0,0,0,118,1,0,0,47,97,80,33,110,25,76,200,0,0,0,0,668,B
1392,1,28,2,1,0,19,8,1,31,1,0,3,0,1,143,143,8,0,18.68,18.58,18.76,18.39,18.27,17.83,17.65,17.28,0.00,0.00,0.00,0.00,19,18,17,18,20,18,17,16,0,0,0,0,19,18,17,18,20,18,17,16,0,0,0,0,0,0,0,0,11,3,9,16,0,0,0,0,39,1,0,0,100,230,180,140,120,120,102,100,0,0,0,0,1092,A
1392,1,30,2,5,0,21,8,2,36,2,0,1,0,1,145,143,8,0,17.47,16.92,16.24,13.94,16.78,17.39,16.62,16.90,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,20,0,0,0,0,17,18,17,18,18,18,17,20,0,0,0,0,2,5,9,18,21,8,12,9,0,0,0,0,83,1,0,0,230,240,180,155,230,140,190,185,0,0,0,0,1550,B
1393,1,33,2,5,0,22,8,2,36,2,0,1,0,1,143,143,8,0,20.00,19.83,19.29,19.83,19.72,19.78,19.97,19.61,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,18,0,0,0,0,17,18,17,18,18,18,17,18,0,0,0,0,1,7,2,7,2,6,3,4,0,0,0,0,31,1,0,0,224,250,226,127,219,142,198,100,0,0,0,0,1486,A
1392,1,28,2,5,0,23,8,1,38,1,0,1,0,1,143,143,8,0,18.29,17.28,17.59,17.92,18.14,18.10,18.97,17.69,0.00,0.00,0.00,0.00,17,18,17,18,18,20,19,16,0,0,0,0,17,18,17,18,18,20,19,16,0,0,0,0,18,13,18,4,14,5,8,7,0,0,0,0,87,1,0,0,0,0,0,0,230,260,230,240,0,0,0,0,960,A
1394,1,31,2,1,1,21,8,1,40,1,0,1,0,1,147,143,8,0,18.18,16.65,18.53,18.31,16.80,15.97,15.55,16.81,0.00,0.00,0.00,0.00,17,18,17,18,20,18,19,16,0,0,0,0,17,18,17,18,20,14,19,16,0,0,0,0,5,5,5,13,12,8,19,8,0,0,0,0,74,1,0,0,90,50,101,83,113,103,115,41,0,0,0,0,696,B
1394,1,28,2,1,1,21,8,1,43,1,0,1,0,1,143,143,8,0,19.62,19.22,19.76,18.92,19.05,19.03,18.62,18.38,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,16,0,0,0,0,17,18,17,18,20,18,17,16,0,0,0,0,12,23,14,17,16,13,7,7,0,0,0,0,108,1,0,0,200,100,200,170,100,120,140,160,0,0,0,0,1190,A
1392,1,28,2,1,0,20,8,1,47,2,0,3,0,1,143,143,10,1,15.62,18.17,16.71,17.06,17.66,16.50,16.47,0.00,0.00,14.29,0.00,0.00,17,18,17,18,22,20,17,0,0,14,0,0,17,18,17,18,22,20,17,0,0,14,0,0,20,14,14,22,19,30,22,0,0,14,0,0,154,1,0,0,200,105,75,75,90,20,170,22,20,35,0,0,812,B
1392,1,47,2,3,0,26,8,1,47,1,0,3,0,1,143,143,8,0,16.33,16.75,18.21,15.15,16.06,18.17,17.97,15.93,0.00,0.00,0.00,0.00,15,16,14,20,18,18,21,21,0,0,0,0,15,16,14,20,18,18,21,21,0,0,0,0,14,7,10,17,11,7,8,19,0,0,0,0,92,1,0,0,36,45,250,250,250,250,250,350,0,0,0,0,1681,B
1394,1,31,2,1,1,21,8,2,47,1,0,1,0,1,143,143,8,0,17.97,18.47,18.82,18.50,17.20,17.11,17.91,18.38,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,16,0,0,0,0,17,18,17,18,20,18,17,16,0,0,0,0,3,3,5,8,8,16,14,5,0,0,0,0,60,1,0,0,45,30,55,53,84,65,80,50,0,0,0,0,462,A
1394,1,29,2,1,1,23,8,2,53,1,0,1,0,1,143,143,8,0,19.26,19.25,19.93,19.10,19.32,17.00,19.18,19.25,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,16,0,0,0,0,17,18,17,18,20,18,17,16,0,0,0,0,6,4,16,7,13,7,11,4,0,0,0,0,67,1,0,0,0,0,50,126,183,170,214,210,0,0,0,0,953,A
1393,1,28,2,5,0,24,8,1,57,1,0,1,0,1,143,143,8,0,19.76,19.72,20.00,19.88,19.56,20.00,19.24,19.81,0.00,0.00,0.00,0.00,19,18,15,20,18,18,17,16,0,0,0,0,19,18,15,20,18,18,17,16,0,0,0,0,0,4,2,5,2,3,13,8,0,0,0,0,36,1,1,0,270,288,272,185,218,135,226,171,0,0,0,0,1765,A
1392,1,28,2,5,0,25,8,1,68,1,0,1,0,1,143,143,8,0,17.94,19.08,19.94,18.93,18.27,17.11,16.82,17.21,0.00,0.00,0.00,0.00,17,18,17,18,22,20,17,12,0,0,0,0,17,18,17,18,22,20,17,12,0,0,0,0,2,7,9,10,15,8,15,12,0,0,0,0,77,1,0,0,104,155,161,175,95,40,112,76,0,0,0,0,918,A
1393,1,31,2,1,0,20,8,1,70,1,0,3,0,1,160,143,8,0,16.50,12.88,14.94,17.08,12.77,16.52,17.48,16.67,0.00,0.00,0.00,0.00,17,18,17,18,22,21,21,20,0,0,0,0,17,13,11,18,16,21,21,20,0,0,0,0,10,23,18,18,19,16,9,17,0,0,0,0,130,1,0,0,0,190,250,90,100,0,110,70,0,0,0,0,810,B
1394,1,29,2,1,1,23,8,2,75,2,1,1,0,1,145,143,8,0,19.09,19.36,19.59,18.67,19.15,15.58,18.38,17.88,0.00,0.00,0.00,0.00,19,18,17,18,20,18,17,16,0,0,0,0,19,18,17,18,20,16,17,16,0,0,0,0,6,17,14,11,10,10,8,8,0,0,0,0,82,1,0,0,180,116,201,122,158,122,205,235,0,0,0,0,1339,A
1393,1,33,2,1,0,20,8,1,78,1,0,1,0,1,155,143,10,0,18.65,16.75,15.50,16.99,16.17,13.56,13.07,13.97,16.57,15.25,0.00,0.00,17,18,17,18,18,18,15,16,14,4,0,0,17,18,16,18,18,14,10,14,14,4,0,0,10,15,13,12,18,25,27,18,8,0,0,0,145,1,0,0,0,148,148,90,112,100,190,60,120,0,0,0,968,B
1392,1,28,2,5,0,23,8,1,79,1,0,3,0,1,143,143,10,0,0.00,0.00,17.91,18.33,18.53,19.43,19.11,19.50,17.25,17.61,0.00,0.00,0,0,17,18,17,18,18,18,17,18,0,0,0,0,17,18,17,18,18,18,17,18,0,0,0,0,0,0,0,0,9,18,6,16,0,0,49,1,0,0,0,0,0,0,0,0,288,320,155,0,0,0,763,A
1393,1,29,2,5,0,26,8,2,82,2,0,1,0,1,147,143,8,0,18.76,18.03,18.32,17.14,18.06,14.61,17.24,18.48,0.00,0.00,0.00,0.00,19,18,17,18,18,18,17,22,0,0,0,0,19,18,17,18,18,14,17,22,0,0,0,0,4,16,12,14,14,12,7,7,0,0,0,0,85,1,0,0,219,230,210,165,200,327,250,250,0,0,0,0,1851,B
1393,1,33,2,1,0,21,8,1,82,1,0,1,0,1,143,143,8,0,19.32,17.83,19.47,18.11,18.72,18.25,19.24,18.69,0.00,0.00,0.00,0.00,19,18,17,18,18,18,17,18,0,0,0,0,19,18,17,18,18,18,17,18,0,0,0,0,2,4,4,10,6,3,4,10,0,0,0,0,42,1,0,0,225,235,215,135,194,208,217,140,0,0,0,0,1569,A
1392,1,25,2,5,0,19,8,2,90,1,0,1,0,1,143,143,10,0,14.41,14.61,17.94,16.47,16.76,16.07,15.46,15.25,16.25,12.50,0.00,0.00,17,18,17,18,17,15,17,8,8,6,0,0,17,18,17,18,17,15,17,8,8,6,0,0,5,19,14,18,12,9,23,13,4,0,0,0,116,1,0,0,200,50,200,150,150,100,150,175,150,0,0,0,1325,C
1394,1,27,2,1,1,19,8,2,91,1,0,1,0,1,147,143,8,0,18.00,17.56,17.56,14.39,19.35,18.75,17.15,17.59,0.00,0.00,0.00,0.00,17,18,17,18,20,16,17,22,0,0,0,0,17,18,17,14,20,16,17,22,0,0,0,0,10,15,16,22,11,16,25,18,0,0,0,0,131,1,0,0,59,34,35,35,95,0,60,69,0,0,0,0,387,A
1392,1,30,2,1,0,20,8,1,93,2,0,3,0,1,143,143,8,0,16.00,17.56,19.47,17.83,17.72,16.12,17.26,16.36,0.00,0.00,0.00,0.00,17,18,17,18,18,18,17,18,0,0,0,0,17,18,17,18,18,18,17,18,0,0,0,0,5,14,11,18,21,17,20,27,0,0,0,0,133,1,0,0,0,75,105,120,130,50,50,50,0,0,0,0,580,B
1392,1,35,2,1,0,32,8,1,96,2,1,1,0,1,143,143,8,0,17.56,17.89,19.00,17.97,18.11,17.56,19.82,17.58,0.00,0.00,0.00,0.00,17,18,17,18,18,16,17,22,0,0,0,0,17,18,17,18,18,16,17,22,0,0,0,0,16,7,3,18,2,1,7,7,0,0,0,0,61,1,0,0,200,300,500,500,300,250,250,300,0,0,0,0,2600,A
1392,1,30,2,1,0,29,8,2,97,2,0,1,0,1,143,143,10,0,18.26,18.08,19.03,16.75,16.61,16.45,16.56,16.75,15.50,0.00,0.00,0.00,17,18,17,18,18,18,17,16,2,0,0,0,17,18,17,18,18,18,17,16,2,0,0,0,2,3,2,12,7,4,12,5,0,0,0,0,46,1,0,0,165,200,72,50,50,50,73,155,31,0,0,0,846,B
1392,1,29,2,5,0,22,8,2,97,2,0,1,0,1,143,143,10,0,18.00,18.97,18.97,17.39,18.78,16.78,16.74,16.55,0.00,15.50,0.00,0.00,17,18,17,18,18,16,17,20,0,2,0,0,17,18,17,18,18,16,17,20,0,2,0,0,2,4,13,13,19,13,17,15,0,0,0,0,94,1,0,0,126,219,280,281,250,250,250,271,0,0,0,0,1927,B
1393,1,24,2,5,0,21,8,1,97,2,0,3,0,1,141,141,8,0,18.65,18.73,17.77,19.00,18.67,18.00,18.00,0.00,0.00,0.00,0.00,0.00,17,22,24,24,21,16,2,0,0,0,0,0,17,22,24,24,21,16,2,0,0,0,0,0,15,21,22,20,22,21,0,0,0,0,0,0,121,1,0,0,121,48,36,47,48,31,0,0,0,0,0,0,331,A
1392,1,35,2,1,0,27,8,2,97,2,0,3,0,1,143,143,8,0,18.44,18.78,18.97,18.81,18.83,18.34,19.32,18.20,0.00,0.00,0.00,0.00,17,18,17,18,18,16,17,22,0,0,0,0,17,18,17,18,18,16,17,22,0,0,0,0,16,9,5,16,0,0,13,10,0,0,0,0,69,1,1,0,350,500,500,400,250,95,185,50,0,0,0,0,2330,A
1392,1,35,2,1,0,25,8,2,97,2,0,1,0,1,163,143,10,0,14.29,17.31,17.82,17.31,15.61,14.54,17.06,15.19,11.33,12.00,0.00,0.00,17,18,17,18,18,14,17,18,6,4,0,0,13,14,17,16,18,10,17,16,2,4,0,0,16,9,5,12,14,0,13,14,3,0,0,0,86,1,0,0,0,0,0,120,276,200,100,120,155,0,0,0,971,B
1392,1,35,2,5,0,24,8,2,97,2,1,1,0,1,143,143,10,0,16.26,18.58,18.82,17.31,16.17,15.38,17.68,16.50,0.00,15.00,0.00,0.00,17,18,17,18,18,16,17,18,0,4,0,0,17,18,17,18,18,16,17,18,0,4,0,0,16,9,4,17,11,3,14,20,0,0,0,0,94,1,0,0,250,425,340,130,250,190,145,235,0,0,0,0,1965,B
1394,1,31,2,1,1,23,8,2,97,2,0,1,0,1,143,143,8,0,19.09,17.25,17.38,16.19,17.15,17.03,18.06,17.76,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,16,0,0,0,0,17,18,17,18,20,18,17,16,0,0,0,0,4,6,11,16,19,7,7,15,0,0,0,0,83,1,0,0,45,61,22,0,47,0,35,68,0,0,0,0,278,B
1394,1,29,2,1,1,21,8,2,99,1,0,1,0,1,143,143,8,0,19.82,19.78,19.79,19.44,19.70,18.36,19.68,19.59,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,16,0,0,0,0,17,18,17,18,20,18,17,16,0,0,0,0,2,17,6,14,18,11,4,9,0,0,0,0,80,1,0,0,50,51,100,70,125,152,200,180,0,0,0,0,928,A
1394,1,28,2,1,1,24,8,1,113,1,0,1,0,1,143,143,8,0,18.15,18.28,18.62,18.44,18.20,18.61,17.59,18.50,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,16,0,0,0,0,17,18,17,18,20,18,17,16,0,0,0,0,3,12,8,15,16,12,16,12,0,0,0,0,93,1,0,0,208,250,250,198,187,236,241,228,0,0,0,0,1798,A
1394,1,28,2,1,1,22,8,1,113,1,0,1,0,1,143,143,8,0,17.47,17.78,19.29,17.33,18.58,18.19,17.65,18.81,0.00,0.00,0.00,0.00,17,18,17,18,20,18,17,16,0,0,0,0,17,18,17,18,20,18,17,16,0,0,0,0,6,16,12,18,18,17,10,11,0,0,0,0,106,1,0,0,200,180,250,325,240,200,235,250,0,0,0,0,1880,A
